Keyword	Currency	Avg. monthly searches	Three month change	YoY change	Competition	Competition (indexed value)	Top of page bid (low range)	Top of page bid (high range)
optimum value tv	USD	500	0%	0%	Low	12	1.39	6.93
optimum internet nyc	USD	500	0%	0%	Low	23	1.43	108.89
optimum telecommunications	USD	500	0%	900%	Low	28	1.40	14.78
optimum queens ny	USD	500	0%	-90%	Medium	44	1.77	9.16
pay optimum online	USD	500	0%	0%	Low	1		
optimum en español login	USD	500	0%	900%	Low	13	2.34	5.71
optimum costs	USD	500	0%	0%	Medium	41	0.84	30.87
optimum smart wifi	USD	500	0%	0%	Low	5	3.00	48.67
optimum usa	USD	500	900%	0%	Low	24	3.38	39.72
on demand cable tv	USD	500	0%	0%	Low	18	1.67	6.17
cable service electric	USD	500	0%	0%	Low	24	0.43	6.27
optimum tv bundles	USD	500	0%	0%	Medium	35	0.70	16.76
optimum select tv package	USD	500	0%	0%	Low	10	1.38	8.00
optimum packages channel list	USD	500	0%	-90%	Low	11		
optimum online internet packages	USD	500	0%	0%	Medium	49	0.93	49.65
optimum wifi pay bill	USD	500	0%	0%	Low	1		
cablevision tv plans	USD	500	0%	0%	Medium	35	0.70	16.76
optimum tv packages comparison	USD	500	0%	0%	Low	25	1.05	7.23
optimum in queens	USD	500	0%	-90%	Medium	44	1.77	9.16
landline at home	USD	500	0%	0%	High	95	1.56	6.94
altice modem	USD	500	0%	0%	Low	11	2.09	8.00
free wifi optimum	USD	500	0%	0%	Low	29	2.69	120.74
optimum 1 gb	USD	500	-90%	-90%	Medium	53	0.79	126.81
optimum westchester ny	USD	500	0%	0%	Medium	59	2.45	14.30
optimum cable bill	USD	500	0%	0%	Low	0		
optimum long island new york	USD	500	0%	0%	Medium	55	1.97	48.53
cost of home phone service	USD	500	0%	0%	Medium	44	0.83	3.10
optimum international calling	USD	500	0%	0%	Low	8	2.09	12.72
optimum address change	USD	500	0%	-90%	Low	33	0.98	117.92
optimum install	USD	500	0%	0%	Medium	43	2.96	251.63
telephone number for optimum tv	USD	500	0%	0%	Medium	57	1.01	12.56
optimum change of address	USD	500	0%	-90%	Low	33	0.98	117.92
optimum apple tv	USD	500	0%	-90%	Low	17	1.18	8.00
optimum cablevision customer service	USD	500	0%	0%	Medium	40	0.42	3.00
optimum phone number new york	USD	500	0%	0%	Medium	47	0.56	3.00
optimum tv stream	USD	500	0%	0%	Medium	34	1.26	13.33
optimum tv contact number	USD	500	0%	0%	Medium	57	1.01	12.56
optimum core tv package	USD	500	0%	0%	Low	23	1.20	13.49
xfinity optimum	USD	500	0%	0%	Low	27	3.14	15.57
comcast optimum	USD	500	0%	0%	Low	27	3.14	15.57
optimum internet payment	USD	500	0%	0%	Low	5	0.34	0.85
optimum customer service new york	USD	500	0%	0%	Low	8	0.56	3.00
service electric nj	USD	500	0%	900%	Low	22	0.09	9.35
optimum fiber gateway	USD	500	0%	0%	Low	17	3.25	18.26
sign into optimum wifi	USD	500	0%	0%	Low	1	0.53	8.00
optimum mini box	USD	500	0%	-90%	Low	9		
netflix on optimum	USD	500	0%	0%	Low	31	0.92	8.89
optimum no internet	USD	500	0%	0%	Low	7	0.53	5.29
optimum tv cable box	USD	500	0%	0%	Low	10	2.84	17.49
optimum list of channels	USD	500	0%	0%	Low	6	2.76	21.92
optimum altice customer service	USD	500	0%	-90%	Medium	46	0.40	3.00
optimum cable phone number nj	USD	500	0%	0%	Medium	42	0.66	17.66
check my internet speed optimum	USD	500	0%	-90%	Low	5		
optimum wireless customer service	USD	500	0%	0%	Medium	43	0.43	3.00
altice usa optimum	USD	500	0%	900%	Low	20	3.42	33.65
basic channels on optimum	USD	500	0%	0%	Low	15	2.14	14.00
cable optimum login	USD	500	0%	0%	Low	0		
cablevision box	USD	500	-90%	0%	Low	2		
cablevision cable box	USD	500	0%	0%	Low	10	2.84	17.49
cablevision optimum login	USD	500	0%	0%	Low	0		
call forward optimum	USD	500	0%	0%	Low	7	3.15	12.50
call forwarding on optimum	USD	500	0%	0%	Low	7	3.15	12.50
check my speed optimum	USD	500	0%	-90%	Low	5		
customer service optimum online	USD	500	0%	0%	Medium	40	0.42	3.00
hbo channel on optimum	USD	500	0%	-90%	Low	2		
internet speed check optimum	USD	500	0%	-90%	Low	6	5.23	9.50
live optimum tv	USD	500	0%	0%	Low	26	1.05	6.25
my optimum customer service	USD	500	0%	0%	Medium	37	0.40	1.81
no internet optimum	USD	500	0%	0%	Low	7	0.53	5.29
optimum altice usa	USD	500	0%	900%	Low	20	3.42	33.65
optimum brooklyn customer service	USD	500	0%	0%	Medium	43	0.56	3.51
optimum business customer service number	USD	500	900%	900%	Medium	33	1.18	11.93
optimum cable box replacement	USD	500	0%	0%	Low	2	4.35	17.48
optimum cable box reset	USD	500	0%	0%	Low	0		
optimum cable customer support	USD	500	0%	0%	Medium	53	1.01	10.65
optimum cable tv channels	USD	500	0%	0%	Low	11	1.83	27.47
optimum cbs	USD	500	0%	0%	Low	6	1.29	4.15
optimum customer service line	USD	500	0%	0%	Medium	48	0.36	3.00
optimum customer service near me	USD	500	0%	0%	Low	26	0.47	3.00
optimum customer service nyc	USD	500	0%	0%	Low	8	0.56	3.00
optimum customer service westchester	USD	500	0%	0%	Medium	48	0.56	3.00
optimum increase price	USD	500	-90%	-90%	Low	22	5.37	19.05
optimum login internet	USD	500	0%	0%	Low	0		
optimum new jersey number	USD	500	0%	0%	Medium	42	0.66	17.66
optimum nj number	USD	500	0%	0%	Medium	42	0.66	17.66
optimum ny customer service	USD	500	0%	0%	Low	8	0.56	3.00
optimum ondemand	USD	500	0%	0%	Low	8	1.05	4.31
optimum online customer service number	USD	500	0%	0%	Medium	40	0.42	3.00
optimum online service number	USD	500	0%	0%	Medium	49	0.67	3.00
optimum rate card	USD	500	0%	900%	Low	6	3.32	19.67
optimum streaming app	USD	500	0%	0%	Low	10	1.57	5.98
optimum tv app for smart tv	USD	500	-90%	-90%	Low	0		
optimum tv tonight	USD	500	0%	0%	Low	3		
optimum tv watch	USD	500	0%	0%	Low	12	1.11	6.75
optimum vod	USD	500	0%	0%	Low	8	1.05	4.31
optimum watch tv	USD	500	0%	0%	Low	12	1.11	6.75
optimum watch tv online	USD	500	0%	0%	Low	18	1.05	6.36
optimum wifi customer service number	USD	500	-90%	0%	Medium	54	1.09	4.35
replace optimum cable box	USD	500	0%	0%	Low	2	4.35	17.48
sectv nj	USD	500	0%	900%	Low	22	0.09	9.35
service electric channel lineup	USD	500	0%	0%	Low	2	0.01	0.01
service electric tv lineup	USD	500	-90%	-90%	Low	1	0.01	0.01
slow internet optimum	USD	500	0%	0%	Low	2		
test my internet speed optimum	USD	500	0%	-90%	Low	5		
wifi speed test optimum	USD	500	0%	0%	Low	4	5.08	9.50
wwwoptimum	USD	500	-90%	-90%	Medium	42	1.25	15.75
optimum internet plans by address	USD	500	0%	0%	Medium	45	2.00	12.00
optimum fiber internet availability	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet prices for new customers	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet no contract plans	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet upload speeds	USD	500	0%	0%	Medium	45	2.00	12.00
optimum 1 gig internet plan	USD	500	0%	0%	Medium	45	2.00	12.00
optimum 500 mbps internet plan	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet for gaming	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet for streaming	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet installation fee	USD	500	0%	0%	Medium	45	2.00	12.00
optimum modem and router fees	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet only deals	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet service in my area	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet check by zip	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet speed tiers	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet customer reviews	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet latency for gaming	USD	500	0%	0%	Medium	45	2.00	12.00
optimum business internet pricing	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet outage map	USD	500	0%	0%	Medium	45	2.00	12.00
optimum fiber vs cable internet	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet for apartments	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet unlimited data	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet plans near me	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet promotional pricing	USD	500	0%	0%	Medium	45	2.00	12.00
optimum internet by address lookup	USD	500	0%	0%	Medium	45	2.00	12.00
