Keyword	Currency	Avg. monthly searches	Three month change	YoY change	Competition	Competition (indexed value)	Top of page bid (low range)	Top of page bid (high range)
comcast business speed test	USD	500	0%	0%	Low	27	1.56	7.24
test website speed google	USD	500	0%	-90%	Low	7	1.83	12.05
current wifi speed	USD	500	0%	0%	Low	20	0.04	6.05
fiber internet speed test	USD	500	0%	0%	Low	7	0.20	7.88
windstream speedtest	USD	500	0%	-90%	Low	0		
check computer speed	USD	500	0%	0%	Low	8	0.04	0.54
google lighthouse speed test	USD	500	0%	0%	Low	7	2.01	14.75
verizon 5g speed test	USD	500	0%	0%	Low	2		
wifi connection speed	USD	500	0%	0%	Low	11	0.72	5.12
att fiber speed test	USD	500	0%	0%	Low	1		
gtmetrix speed test	USD	500	-90%	0%	Low	22	3.77	25.34
throughput test	USD	500	0%	0%	Low	11	3.65	8.40
google website performance	USD	500	900%	0%	Low	3	2.70	14.30
bandwidthplace	USD	500	0%	0%	Low	3	3.94	21.70
laptop speed test	USD	500	0%	0%	Low	1		
internet performance test	USD	500	0%	0%	Low	10	0.03	4.55
page speed tool	USD	500	0%	-90%	Low	21	2.13	8.25
bell test speed	USD	500	0%	0%	Low	1		
buckeye speed test	USD	500	0%	0%	Low	2		
lighthouse pagespeed	USD	500	0%	0%	Low	15	2.59	8.34
speedometer check	USD	500	0%	0%	Low	26	0.33	0.80
check isp	USD	500	0%	0%	Low	29	1.65	14.28
browser performance test	USD	500	0%	0%	Low	2		
test my wifi strength	USD	500	0%	0%	Low	22	0.04	2.06
fast net speed	USD	500	0%	0%	Low	17	2.28	13.00
website speed test online	USD	500	0%	0%	Low	5	1.22	8.96
find my internet speed	USD	500	0%	-90%	Low	30	0.16	8.10
wifi test google	USD	500	0%	0%	Low	1	0.32	17.66
wifi stability test	USD	500	0%	0%	Low	3	1.25	4.31
pc speed test online	USD	500	0%	900%	Low	4		
upload download test	USD	500	0%	0%	Low	9	0.02	2.35
run my internet speed	USD	500	0%	0%	Low	9	0.03	6.85
telmex speed test	USD	500	-90%	-90%	Low	0		
internet connection stability test	USD	500	0%	0%	Low	2		
latency speed test	USD	500	0%	0%	Low	5	2.40	5.98
check your speed	USD	500	-90%	-90%	Low	11	0.05	0.84
speedtests	USD	500	0%	0%	Low	2	2.29	11.20
test my download speed	USD	500	0%	0%	Low	8	0.03	3.83
fast test internet	USD	500	0%	0%	Low	7	0.04	2.17
rate my internet speed	USD	500	0%	0%	Low	10	0.04	5.30
google pagespeed tools	USD	500	0%	-90%	Low	6	2.70	6.47
test my network	USD	500	0%	0%	Low	12	0.06	4.28
starlink internet speed test	USD	500	0%	0%	Low	2	0.43	4.49
speed test breezeline	USD	500	0%	0%	Low	0		
ping network test	USD	500	0%	900%	Low	1		
check my bandwidth	USD	500	0%	0%	Low	12	0.03	5.12
arvig speed test	USD	500	0%	0%	Low	2		
check data speed	USD	500	0%	0%	Low	13	0.02	3.23
measure wifi speed	USD	500	0%	0%	Low	21	0.03	2.42
high speed test	USD	500	0%	0%	Low	9	0.02	3.87
test your wifi speed	USD	500	0%	0%	Low	15	0.04	3.79
check my computer speed	USD	500	0%	0%	Low	6	0.05	1.74
home internet speed test	USD	500	0%	0%	Low	16	0.08	7.60
breezeline internet speed test	USD	500	0%	0%	Low	0		
meter net ping test	USD	500	9900%	9900%	Low	0		
4g speed test	USD	500	0%	-90%	Low	2		
wifi internet speed test	USD	500	0%	0%	Low	13	0.04	5.59
whatsmyspeed	USD	500	0%	0%	Low	3	0.03	5.03
internet signal test	USD	500	0%	0%	Low	22	0.03	1.53
internet speed tracker	USD	500	0%	0%	Low	10	0.03	2.51
page speed score	USD	500	0%	0%	Low	8	1.87	7.97
www speedtest	USD	500	0%	0%	Low	6	0.03	3.05
isp test	USD	500	0%	0%	Low	4	0.09	8.07
speedtest google fiber net	USD	500	0%	-90%	Low	4	10.00	15.00
wifi ghz test	USD	500	0%	0%	Low	8	0.30	4.10
wifi latency test	USD	500	0%	0%	Low	7	2.08	5.29
internet speed app	USD	500	0%	0%	Low	26	0.18	0.45
test my computer speed	USD	500	0%	0%	Low	6	0.05	1.74
linode speed test	USD	500	0%	-90%	Low	5		
network jitter test	USD	500	0%	0%	Low	6	1.59	2.54
check download and upload speed	USD	500	0%	0%	Low	17	0.04	4.33
speedtest net upload speed	USD	500	0%	0%	Low	9	0.04	0.97
check connection speed	USD	500	0%	0%	Low	6	1.27	7.76
best wifi speed test	USD	500	0%	0%	Low	7	0.17	5.27
wifi speed test app	USD	500	0%	0%	Low	15	0.22	0.67
computer speed test online	USD	500	0%	0%	Low	14	0.07	2.09
google site performance	USD	500	900%	0%	Low	3	2.70	14.30
data test speed	USD	500	0%	0%	Low	13	0.02	3.23
ip speed	USD	500	0%	0%	Low	6	0.03	4.89
lighthouse performance	USD	500	900%	0%	Low	9	2.20	6.71
test ping speed	USD	500	0%	0%	Low	7	0.03	3.53
server speed test	USD	500	0%	0%	Low	3	1.24	9.36
real speed test	USD	500	0%	0%	Low	5	0.09	4.00
wow internet speed test	USD	500	0%	0%	Low	3	3.68	11.18
mobile data speed test	USD	500	0%	0%	Low	2	0.60	8.31
gigabit speed test	USD	500	0%	0%	Low	5	0.09	7.47
check internet connection speed	USD	500	0%	0%	Low	6	0.06	4.50
continuous internet speed test	USD	500	0%	0%	Low	1		
network speed test online	USD	500	0%	0%	Low	10	0.03	4.43
ping test google	USD	500	0%	0%	Low	0		
broadband speed test ookla	USD	500	0%	0%	Low	1		
check wifi speed online	USD	500	0%	0%	Low	11	0.03	4.09
internet jitter test	USD	500	0%	0%	Low	1	2.00	7.33
my connection speed	USD	500	0%	0%	Low	7	1.35	7.22
check my net speed	USD	500	0%	0%	Low	4	0.03	3.34
at and t speed test	USD	500	0%	0%	Low	1		
check my internet speed spectrum	USD	500	0%	-90%	Low	23	6.90	14.15
net test speed	USD	500	-90%	0%	Low	7	0.03	3.98
nextlink speed test	USD	500	0%	0%	Low	12	0.13	0.56
pagespeedtest	USD	500	0%	0%	Low	9	2.49	9.34
net speed meter	USD	500	0%	900%	Low	3		
check router speed	USD	500	0%	0%	Low	11	0.05	3.93
run wifi speed test	USD	500	0%	0%	Low	10	0.03	2.95
wifi net speed	USD	500	0%	0%	Low	24	0.19	7.66
most accurate speed test	USD	500	0%	0%	Low	3	0.83	6.42
wifi mbps test	USD	500	0%	0%	Low	13	0.03	6.64
test ethernet speed	USD	500	0%	0%	Low	25	0.04	2.55
best speed test website	USD	500	0%	0%	Low	2	2.16	11.76
google page speed score	USD	500	0%	0%	Low	9	2.65	7.64
speed test starlink	USD	500	0%	0%	Low	1	1.06	12.09
current download speed	USD	500	0%	0%	Low	16	0.04	6.23
webspeedtest	USD	500	0%	0%	Low	16	1.72	9.56
my upload speed	USD	500	0%	-90%	Low	13	0.04	7.68
google website speed	USD	500	0%	0%	Low	2		
test my bandwidth	USD	500	0%	0%	Low	10	0.05	4.88
wifi download speed test	USD	500	0%	0%	Low	12	0.03	3.27
eero speed test	USD	500	0%	0%	Low	3	0.04	0.84
1gb internet speed test	USD	500	0%	0%	Low	19	0.36	8.97
internet mbps test	USD	500	0%	0%	Low	15	0.04	4.50
spectrum net speed test	USD	500	0%	0%	Low	21	8.28	12.78
accurate internet speed test	USD	500	0%	0%	Low	6	0.12	5.86
test your speed	USD	500	0%	0%	Low	7	0.03	2.10
most accurate internet speed test	USD	500	0%	0%	Low	4	1.59	8.86
chrome speed test	USD	500	0%	0%	Low	1	0.04	3.60
test my latency	USD	500	0%	0%	Low	11	4.12	4.15
connection stability test	USD	500	0%	0%	Low	8	2.10	7.35
azure speed	USD	500	0%	0%	Low	4	3.37	13.67
mobile internet speed test	USD	500	0%	0%	Low	2	0.36	3.60
att test	USD	500	0%	0%	Low	5	0.64	4.71
wowway speedtest	USD	500	-90%	-90%	Low	12	2.05	5.50
fiber google com speed test	USD	500	0%	0%	Low	2	3.08	10.57
google internet test	USD	500	0%	0%	Low	5	14.68	15.00
speed test net mobile	USD	500	0%	0%	Low	3	0.04	1.70
allo speed test	USD	500	0%	0%	Low	10	0.62	3.26
lte speed test	USD	500	0%	-90%	Low	2		
internet lag test	USD	500	0%	0%	Low	6	0.67	3.33
rate my speed	USD	500	0%	0%	Low	10	0.04	5.30
isp throttling test	USD	500	0%	0%	Low	7	0.37	4.08
live speed test	USD	500	0%	0%	Low	4	0.54	4.87
site speed insights	USD	500	900%	900%	Low	11	2.14	21.61
net speed test online	USD	500	0%	0%	Low	10	0.03	4.43
my net speed test	USD	500	-90%	-90%	Low	8	0.02	3.83
accurate speed test	USD	500	0%	0%	Low	6	0.12	5.86
google speed check	USD	500	0%	0%	Low	1		
check my data speed	USD	500	0%	0%	Low	13	0.04	6.81
internet download test	USD	500	0%	0%	Low	5	0.04	3.05
test my connection speed	USD	500	0%	0%	Low	5	0.04	5.13
check ping speed	USD	500	0%	0%	Low	7	0.03	3.53
live internet speed	USD	500	-90%	-90%	Low	11	0.04	4.28
check wifi speed test	USD	500	0%	0%	Low	20	0.03	2.14
wifi upload speed test	USD	500	0%	0%	Low	16	0.02	2.68
speedt3st	USD	500	0%	0%	Low	3	1.08	11.31
wind speed test	USD	500	900%	900%	High	90	0.22	1.20
go speed test	USD	500	0%	0%	Low	1		
test lan speed	USD	500	0%	0%	Low	4	0.83	7.06
check my connection speed	USD	500	0%	0%	Low	11	0.12	6.64
ookla internet	USD	500	-90%	-90%	Low	6	2.66	6.26
speed test app android	USD	500	0%	0%	Low	2	0.21	0.48
speed test jitter	USD	500	0%	0%	Low	3	1.86	6.51
verizon 5g home internet speed test	USD	500	900%	0%	Low	1		
speed test spectrum com	USD	500	0%	0%	Low	24	8.28	14.15
ritter speed test	USD	500	900%	0%	Low	0		
packet loss test online	USD	500	0%	-90%	Low	8	2.51	7.07
speed test net upload	USD	500	0%	0%	Low	17	0.03	0.53
ziply fiber speed test	USD	500	0%	0%	Low	2		
best speed test app	USD	500	0%	0%	Low	5	0.21	0.48
mac speed test	USD	500	0%	0%	Low	1	0.17	4.82
ping speed	USD	500	0%	0%	Low	4	0.03	3.85
check my upload speed	USD	500	0%	0%	Low	19	0.04	4.42
internet speed test for gaming	USD	500	0%	-90%	Low	2	0.55	6.41
internet consistency test	USD	500	0%	0%	Low	2		
real speed test internet	USD	500	0%	0%	Low	7	0.25	5.63
ookla speed check	USD	500	0%	0%	Low	1		
ping jitter test	USD	500	0%	0%	Low	3	2.09	5.06
streaming speed test	USD	500	0%	0%	Low	2	0.03	0.17
speed test android	USD	500	0%	0%	Low	1	0.19	0.87
my ip speed	USD	500	0%	0%	Low	8	0.02	0.12
www speed test	USD	500	0%	0%	Low	6	0.03	3.05
best internet speed test app	USD	500	0%	0%	Low	10	0.23	0.86
true internet speed test	USD	500	0%	0%	Low	8	0.21	7.29
true speed test	USD	500	0%	0%	Low	4	0.08	5.71
xfinity test	USD	500	0%	-90%	Low	1		
constant speed test	USD	500	-90%	0%	Low	1		
check my internet connection speed	USD	500	0%	0%	Low	17	0.19	4.53
google page load speed	USD	500	0%	-90%	Low	1		
speed t3st	USD	500	0%	0%	Low	3	1.08	11.31
internet reliability test	USD	500	0%	0%	Low	3	3.16	6.31
wifi network speed test	USD	500	0%	0%	Low	10	0.03	5.66
check speed test	USD	500	0%	0%	Low	6	0.03	3.12
cell phone speed test	USD	500	0%	0%	Low	3	0.04	3.69
internet speed test google fiber	USD	500	0%	0%	Low	2		
fast test speed	USD	500	-90%	-90%	Low	6	3.36	6.75
internet speed test com	USD	500	0%	-90%	Low	10	0.02	1.36
www speedtest net mobile	USD	500	0%	0%	Low	3	0.04	1.70
speed test app download	USD	500	0%	0%	Low	22	0.13	0.98
speedtest net spectrum	USD	500	0%	0%	Low	24	6.90	13.23
fiber speedtest	USD	500	0%	0%	Low	5	1.63	8.73
netgear speed test	USD	500	0%	0%	Low	2	0.49	11.14
google web speed	USD	500	0%	0%	Low	2		
internet speed now	USD	500	0%	0%	Low	12	0.04	4.95
www speed test net	USD	500	0%	900%	Low	15	0.03	0.51
cox internet test	USD	500	900%	0%	Low	2		
rcn speed test merlin	USD	500	-90%	-90%	Low	4		
spectrum com speed test	USD	500	0%	0%	Low	22	6.39	13.34
download latency	USD	500	0%	0%	Low	0		
internet speed test mediacom	USD	500	0%	0%	Low	2		
speed test insight	USD	500	0%	900%	Low	11	5.80	17.60
ipv6 speed test	USD	500	0%	0%	Low	1		
ziply speed test	USD	500	0%	0%	Low	2	1.45	3.40
speed of me test	USD	500	0%	0%	Low	3	0.03	1.16
atmc speed test	USD	500	0%	0%	Low	2		
hotspot speed test	USD	500	0%	0%	Low	8	0.02	5.90
comporium speed test	USD	500	0%	0%	Low	1	0.04	0.12
ping measure	USD	500	-90%	0%	Low	9	1.85	6.40
nasa wifi speed	USD	500	0%	0%	Low	1		
continuous speed test	USD	500	0%	0%	Low	1		
ookla ping test	USD	500	0%	0%	Low	2	0.03	5.61
fusion speed test	USD	500	0%	0%	Low	2		
fast wifi speed test	USD	500	0%	0%	Low	3		
ookla internet test	USD	500	0%	0%	Low	1		
check net speed online	USD	500	0%	0%	Low	10	0.03	4.43
test wifi speed online	USD	500	0%	0%	Low	11	0.03	4.09
internet speed test fast com	USD	500	0%	0%	Low	3	0.03	3.09
wifi speed test for gaming	USD	500	0%	0%	Low	8	1.15	6.40
internet ping speed test	USD	500	0%	0%	Low	4	0.04	6.22
network speed meter	USD	500	0%	900%	Low	3		
signal speed test	USD	500	-90%	0%	Low	17	0.02	1.83
wifiman speed test	USD	500	0%	-90%	Low	1		
dsl speed test google	USD	500	0%	0%	Low	0		
speakeasy net speed test	USD	500	0%	0%	Low	3	0.03	6.36
mobile network speed test	USD	500	0%	0%	Low	3	0.04	1.70
speedtest 1gb	USD	500	-90%	0%	Low	7	0.07	3.91
speedtest net download	USD	500	0%	0%	Low	15	0.06	1.28
cox wifi speed test	USD	500	0%	0%	Low	10	1.20	10.98
net speed test google	USD	500	0%	0%	Low	2	0.18	1.39
bandwidth speedtest	USD	500	0%	0%	Low	2	0.07	3.52
global speed test	USD	500	0%	0%	Low	1		
netspeed ookla	USD	500	0%	0%	Low	1		
suddenlink speed test	USD	500	0%	-90%	Low	6		
wave speed test	USD	500	0%	0%	Low	0		
speed te4st	USD	500	0%	0%	Low	1		
pcmag speed test	USD	500	0%	0%	Low	1		
speed test packet loss	USD	500	0%	0%	Low	4		
mlabs speed test	USD	500	0%	0%	Low	0		
fusion connect speed test	USD	500	0%	0%	Low	2		
test my speed spectrum	USD	500	0%	-90%	Low	23	6.90	14.15
speedtest custom	USD	500	0%	0%	Low	1		
network speed test google	USD	500	0%	0%	Low	2	0.18	1.39
meteor speed test	USD	500	0%	900%	Low	1		
cloudflare internet speed test	USD	500	0%	0%	Low	0		
speedt4est	USD	500	0%	0%	Low	1		
maxxsouth speed test	USD	500	0%	0%	Low	1		
internet test fast	USD	500	0%	0%	Low	2	0.03	5.62
cox speedtest	USD	500	0%	0%	Low	3	3.74	21.54
device speed test	USD	500	0%	0%	Low	6	0.60	8.03
speed test spectrum ookla	USD	500	0%	0%	Low	21	8.28	12.78
spe3d test	USD	500	0%	0%	Low	2	4.31	13.07
speed test now	USD	500	0%	0%	Low	12	0.04	4.95
run speed test wifi	USD	500	0%	0%	Low	10	0.03	2.95
run network speed test	USD	500	0%	0%	Low	7	0.06	8.00
internet speed test mbps	USD	500	-90%	-90%	Low	8	0.05	7.59
run my speed test	USD	500	0%	0%	Low	9	0.03	6.85
internet speed test latency	USD	500	0%	0%	Low	3		
speedofme test	USD	500	0%	0%	Low	10	0.03	0.13
fast net speed test	USD	500	0%	900%	Low	2	0.08	3.74
sp3ed test	USD	500	0%	0%	Low	2	4.31	13.07
testmyspeed ookla	USD	500	0%	0%	Low	1		
ookla speed test online	USD	500	0%	0%	Low	1		
analiti speed test	USD	500	0%	900%	Low	0		
aoeu typing test	USD	500	0%	900%	Low	0		
apple tv speed test	USD	500	0%	0%	Low	0		
bandwidth place speed test	USD	500	0%	0%	Low	1		
beta speed test	USD	500	0%	0%	Low	1		
bing speed test	USD	500	0%	0%	Low	1	1.74	14.01
bitrate test	USD	500	0%	0%	Low	1		
cable modem speed test	USD	500	0%	0%	Low	6	3.20	8.03
cci speed test	USD	500	0%	0%	Low	2		
cellular speed test	USD	500	0%	0%	Low	3	0.04	3.69
charter spectrum speed test	USD	500	0%	0%	Low	13	8.28	12.78
cmd speed test	USD	500	0%	-90%	Low	0		
dslreports speed test	USD	500	0%	0%	Low	1	0.06	2.10
fast wifi test	USD	500	-90%	-90%	Low	2		
fcc speed test	USD	500	0%	0%	Low	1		
gaming speed test	USD	500	0%	0%	Low	3	1.90	7.36
good ping speed	USD	500	0%	-90%	Low	2		
good speed test results	USD	500	0%	0%	Low	1		
google com speed test	USD	500	0%	0%	Low	2	0.05	6.17
google mobile speed test	USD	500	0%	-90%	Low	1		
google run speed test	USD	500	0%	0%	Low	1		
gvtc speed test	USD	500	0%	0%	Low	1		
html speed test	USD	500	0%	0%	Low	0		
https speedtest net	USD	500	900%	0%	Low	16	0.04	3.52
https www speedtest	USD	500	0%	0%	Low	13	0.03	2.10
internet net speed test	USD	500	0%	0%	Low	6	0.04	11.22
internet speed test by ookla	USD	500	0%	0%	Low	3	0.04	6.88
internet speed test iphone	USD	500	0%	0%	Low	1		
internet speed test meter	USD	500	0%	0%	Low	4	0.14	19.89
internet speed test netflix	USD	500	0%	0%	Low	0		
internet speedtest by ookla	USD	500	0%	0%	Low	1		
ipad speed test	USD	500	0%	0%	Low	0		
libre speed test	USD	500	0%	0%	Low	0		
link speed test	USD	500	0%	-90%	Low	4	0.03	1.78
linux speed test	USD	500	0%	0%	Low	0		
live chat typing speed test	USD	500	0%	0%	Low	1		
long speed test	USD	500	0%	0%	Low	1		
m lab speed test	USD	500	0%	0%	Low	1	0.65	9.50
m speedtest	USD	500	-90%	-90%	Low	5	0.04	3.63
measurement lab speed test	USD	500	0%	0%	Low	0		
megapath speed test	USD	500	0%	-90%	Low	0		
microsoft speed test	USD	500	0%	0%	Low	0		
ms speed test	USD	500	0%	0%	Low	4	0.04	7.56
my data speed test	USD	500	0%	0%	Low	13	0.04	6.81
mycci speed test	USD	500	-90%	-90%	Low	1		
net speed indicator	USD	500	0%	0%	Low	0		
network speed indicator	USD	500	0%	0%	Low	0		
network speed test ookla	USD	500	0%	0%	Low	1		
octa speed test	USD	500	-90%	0%	Low	1		
ookla app	USD	500	-90%	0%	Low	4	0.32	0.72
ookla com	USD	500	0%	0%	Low	3		
ookla com speed test	USD	500	0%	0%	Low	5	0.11	4.71
ookla download	USD	500	0%	0%	Low	4	0.06	0.34
ookla speed test android	USD	500	0%	0%	Low	1	0.19	0.87
ookla speed test download	USD	500	0%	0%	Low	4	0.06	0.34
ookla speed test upload	USD	500	0%	0%	Low	1		
ookla speed test windows	USD	500	0%	0%	Low	2	0.09	1.78
ookla upload speed test	USD	500	0%	0%	Low	2	0.03	2.10
open speedtest	USD	500	0%	900%	Low	1		
openspeedtest com	USD	500	-90%	-90%	Low	2		
openspeedtest docker	USD	500	0%	0%	Low	0		
ping rate	USD	500	0%	0%	Low	2		
ping test meter	USD	500	0%	0%	Low	2		
ptd speed test	USD	500	0%	0%	Low	1		
real debrid speed test	USD	500	-90%	0%	Low	0		
reliable speed test	USD	500	0%	0%	Low	3		
rise speed test	USD	500	0%	0%	Low	2		
run net speed test	USD	500	0%	0%	Low	7	0.06	8.00
run speed test google	USD	500	0%	0%	Low	1		
secv speed test	USD	500	0%	0%	Low	1		
service electric speed test	USD	500	0%	0%	Low	1		
show network speed	USD	500	0%	900%	Low	1		
smart speed test	USD	500	0%	0%	Low	1		
speakeasy net	USD	500	0%	0%	Low	2	3.51	8.92
spectrum speed test ookla	USD	500	0%	0%	Low	22	6.79	11.15
speed speed test	USD	500	0%	0%	Low	3	0.04	5.19
speed t4est	USD	500	0%	0%	Low	1		
speed test by	USD	500	900%	0%	Low	1		
speed test by ookla download	USD	500	0%	0%	Low	4	0.06	0.34
speed test in megabytes	USD	500	0%	0%	Low	3	0.02	10.48
speed test org	USD	500	0%	0%	Low	2	0.03	0.18
speed test results	USD	500	0%	0%	Low	2	0.03	7.56
speed test sparklight	USD	500	0%	0%	Low	1		
speed test speed test	USD	500	0%	0%	Low	3	0.04	3.41
speed test xfinity ookla	USD	500	0%	0%	Low	0		
speednet com	USD	500	0%	0%	Low	5	0.11	4.71
speedookla	USD	500	0%	0%	Low	1		
speedsmart speed test	USD	500	0%	0%	Low	0		
speedtest by ookla online	USD	500	0%	0%	Low	1		
speedtest by ookla the global broadband speed test	USD	500	0%	0%	Low	2	0.06	7.13
speedtest docker	USD	500	0%	-90%	Low	0		
speedtest frontier com	USD	500	0%	0%	Low	6	0.01	0.03
speedtest mbps	USD	500	0%	0%	Low	5	0.13	5.56
speedtest n	USD	500	0%	0%	Low	2		
speedtest net result	USD	500	0%	900%	Low	9	0.03	0.12
speedtest org ookla	USD	500	0%	900%	Low	1		
speedtest server list	USD	500	0%	-90%	Low	0		
speedtest ubuntu	USD	500	0%	0%	Low	0		
speedtest wind	USD	500	900%	900%	High	90	0.22	1.20
speedtest windows	USD	500	0%	0%	Low	2	0.09	1.78
speedtestsg	USD	500	0%	0%	Low	0		
stream speed test	USD	500	0%	0%	Low	2	0.03	0.17
synology speed test	USD	500	0%	0%	Low	0		
test modem	USD	500	0%	0%	Low	2		
test my data speed	USD	500	0%	0%	Low	13	0.04	6.81
test s	USD	500	0%	0%	Low	1	0.48	7.49
test speed com	USD	500	0%	0%	Low	6	0.03	3.05
test wifi online	USD	500	0%	0%	Low	17	0.02	2.51
the speed test	USD	500	0%	0%	Low	1		
toast net speed test	USD	500	0%	0%	Low	0		
typing speed test aoeu	USD	500	0%	0%	Low	0		
velocity test	USD	500	0%	0%	Low	17		
wi fi net speed	USD	500	0%	0%	Low	24	0.19	7.66
wifi speed test cox	USD	500	0%	0%	Low	10	1.20	10.98
wifi test ookla	USD	500	0%	0%	Low	1		
www speedtest net upload	USD	500	0%	0%	Low	22	0.03	1.94
xfinity com speed test	USD	500	0%	0%	Low	1		
youtube speed test	USD	500	0%	0%	Low	0		
zoom speed test	USD	500	0%	0%	Low	0		
